,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705,720,735,750,765,780,795,810,825,840,855,870,885,900,915,930,945,960,975,990,1005,1020,1035,1050,1065,1080,1095,1110,1125,1140,1155,1170,1185,1200,1215,1230,1245,1260,1275,1290,1305,1320,1335,1350,1365,1380,1395,1410,1425
162,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.245,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.245,3.22,3.22,3.22,94.215,63.446000000000005,70.308,78.558,63.966,73.553,62.702,67.707,67.137,66.641,63.023999999999994,62.331,64.313,87.006,64.164,63.272,66.344,47.243,48.011,19.1,99.417,78.483,76.13,81.63,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22
163,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.245,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.2939999999999996,3.22,3.2939999999999996,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.443,65.13,63.99100000000001,61.141999999999996,56.93,48.556000000000004,71.571,55.913999999999994,67.286,79.32600000000001,21.85,3.2939999999999996,3.2939999999999996,3.22,3.3939999999999997,3.344,3.27,3.319,3.27,3.22,3.245,3.22,3.319,3.27,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22
164,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,66.12100000000001,73.752,74.42,71.968,80.366,81.456,70.209,67.286,63.792,63.148,64.437,70.63,67.855,62.975,40.109,36.714,61.835,62.157,64.858,68.995,73.875,68.32600000000001,61.388999999999996,61.265,62.43,61.538000000000004,62.281000000000006,60.448,58.54,62.058,67.137,64.982,63.346000000000004,59.878,82.37299999999999,50.141999999999996,52.619,53.635,54.552,49.201,49.349,50.216,52.842,21.479,21.776,21.107,20.511999999999997,20.561999999999998,20.215,20.265,20.314,20.438,21.429000000000002,22.296,20.438,20.463,19.794,22.221999999999998,20.289
165,20.042,19.942999999999998,40.579,20.314,34.113,20.116,20.785,20.339000000000002,19.893,20.488000000000003,20.636,20.24,20.265,20.537,20.587,20.215,19.67,20.511999999999997,20.463,20.339000000000002,20.314,20.711,20.042,32.751,20.438,20.488000000000003,20.413,31.314,19.992,21.479,20.785,20.660999999999998,20.686,20.387999999999998,21.081999999999997,21.008000000000003,20.488000000000003,20.859,20.933000000000003,20.24,20.958000000000002,20.141,21.28,20.958000000000002,21.230999999999998,20.81,21.553,20.834,20.19,20.364,32.998000000000005,20.611,20.611,20.909000000000002,21.180999999999997,20.19,20.686,55.468,59.853,72.488,62.678000000000004,71.125,64.189,61.513000000000005,66.096,71.893,61.711000000000006,61.538000000000004,70.803,72.116,61.413999999999994,62.108000000000004,57.599,57.351000000000006,62.281000000000006,63.023999999999994,3.27,3.22,3.22,3.245,3.22,3.22,3.22,3.22,3.27,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22
166,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,65.13,64.536,73.801,64.982,65.031,66.171,63.446000000000005,60.027,63.792,84.479,60.423,61.34,65.898,62.95,63.396,59.16,3.245,3.22,3.245,3.245,3.27,3.3689999999999998,3.245,3.22,3.22,3.319,3.27,3.468,3.22,24.6,12.411,3.22,3.22,3.3939999999999997,3.22,3.22,3.22,3.22,3.22,3.22,3.245,3.22
167,3.245,3.344,3.4930000000000003,3.22,3.22,3.245,3.22,3.245,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.245,3.22,3.22,3.22,3.245,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.245,3.22,3.22,3.245,3.22,3.22,3.517,3.245,3.2939999999999996,3.4930000000000003,69.812,51.282,48.705,22.296,53.75899999999999,52.396,82.844,68.574,71.646,68.351,69.441,64.04,70.655,66.691,77.492,81.531,83.686,63.123000000000005,64.214,62.455,66.245,20.314,26.531999999999996,19.843,19.744,19.175,20.909000000000002,19.967,19.422,19.546,19.249000000000002,19.570999999999998,19.422,19.175,18.877,19.942999999999998,19.596,19.15,19.175,19.497,18.778,19.175,19.249000000000002,19.893,19.224,19.62,19.447,18.902,19.298,19.497
168,18.704,19.199,19.199,19.224,19.000999999999998,20.116,19.422,31.264,19.72,19.570999999999998,19.893,32.181,20.066,19.15,20.116,18.877,19.497,19.868,19.62,19.224,20.017,19.72,19.72,32.503,19.249000000000002,19.596,20.686,19.051,19.992,18.803,32.701,19.744,19.967,21.057,24.625,20.042,19.794,52.396,116.61,89.681,95.652,68.301,64.709,88.294,63.074,81.778,58.565,56.211999999999996,88.51700000000001,78.929,60.621,55.32,64.238,80.61399999999999,92.82700000000001,86.485,89.60700000000001,89.706,84.008,111.135,83.884,86.213,106.304,85.99,107.345,110.689,87.32799999999999,107.59299999999999,113.415,117.056,117.725,92.62899999999999,63.842,47.218999999999994,20.289,48.25899999999999,21.206,21.230999999999998,19.868,20.933000000000003,20.76,20.116,20.24,19.72,20.463,20.561999999999998,20.314,21.107,19.918,20.24,20.090999999999998,20.488000000000003,20.834,21.033,20.884,20.364
169,20.438,19.843,20.909000000000002,20.066,20.215,21.131999999999998,20.066,21.578000000000003,19.67,20.561999999999998,20.785,20.24,20.413,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215
170,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215
171,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,106.676,103.35600000000001,149.61,131.833,107.64200000000001,96.965,97.46,138.434,155.05,136.92600000000002,135.02200000000002,125.727,167.115,162.665,127.288,143.28,123.59700000000001,168.37599999999998,151.786,167.907,171.22,140.635,137.347,138.459,168.99400000000003,119.088,84.825,101.449,112.102,114.926,114.48,112.969,113.19200000000001,113.96,115.198,113.538,113.04299999999999,105.23899999999999,111.656
172,112.671,112.993,97.287,112.3,111.581,112.77,111.334,107.37,113.811,112.275,114.083,114.18299999999999,113.935,113.836,118.369,111.631,111.21,101.251,122.30799999999999,102.762,111.061,112.969,113.068,113.01799999999999,96.023,113.365,100.48299999999999,99.17,111.978,93.917,100.161,100.978,113.48899999999999,113.09299999999999,107.617,113.365,109.74799999999999,123.275,101.67200000000001,94.48700000000001,113.786,167.338,148.671,157.25,160.464,141.871,111.656,128.378,158.75799999999998,160.464,118.54299999999999,143.33,158.091,132.921,137.54399999999998,128.428,141.5,131.907,131.93200000000002,136.086,118.914,131.759,126.495,117.255,127.139,122.30799999999999,131.314,122.036,125.50399999999999,131.141,164.42,162.838,164.618,168.08,174.261,168.03,137.643,136.679,138.607,123.027,127.536,105.338,126.47,116.189,118.09700000000001,104.42200000000001,89.855,104.719,115.273,103.35600000000001,103.604,104.744,102.787,102.39,93.571,87.99700000000001
173,87.79799999999999,97.757,87.774,88.294,97.53399999999999,95.92399999999999,92.976,97.807,91.391,82.15,88.219,91.985,88.319,88.26899999999999,87.79799999999999,87.476,95.949,86.411,88.616,102.68700000000001,104.29799999999999,104.29799999999999,103.82700000000001,102.96,102.88600000000001,104.76799999999999,102.514,103.01,103.505,103.654,96.816,85.76700000000001,87.179,101.87,102.63799999999999,104.05,102.365,91.068,101.969,103.03399999999999,103.109,103.257,87.27799999999999,88.244,91.539,103.852,103.90100000000001,102.985,103.654,114.35600000000001,104.149,103.654,103.406,106.899,104.124,92.654,104.025,105.561,103.77799999999999,103.654,103.802,103.90100000000001,104.669,104.446,114.82700000000001,106.23,103.62899999999999,93.992,106.62700000000001,104.17399999999999,104.223,106.8,104.446,104.669,100.28399999999999,105.363,107.59299999999999,106.37899999999999,104.694,114.82700000000001,106.329,103.18299999999999,106.949,103.926,104.149,104.446,104.37200000000001,104.24799999999999,104.223,103.505,103.976,93.96700000000001,103.926,103.01,112.49799999999999,103.852
174,102.762,104.1,103.555,102.836,103.35600000000001,103.926,104.76799999999999,102.14200000000001,103.579,102.96,104.546,102.787,91.391,115.84200000000001,101.994,103.28200000000001,102.63799999999999,103.15799999999999,103.15799999999999,101.994,104.199,102.63799999999999,102.588,102.539,112.325,103.976,102.68700000000001,102.09299999999999,114.059,101.944,102.068,101.82,102.96,103.33200000000001,90.301,103.678,105.93299999999999,107.32,103.604,113.786,103.62899999999999,104.05,103.208,103.18299999999999,102.91,89.48299999999999,102.762,89.656,88.096,88.913,87.99700000000001,95.478,103.35600000000001,104.17399999999999,110.39200000000001,104.49600000000001,93.17399999999999,103.53,103.084,105.264,103.555,103.33200000000001,104.471,141.748,164.544,84.652,81.704,78.40899999999999,92.803,94.537,93.521,94.363,94.116,93.868,83.81,94.834,93.62,94.215,94.512,94.339,94.264,95.10700000000001,93.15,92.75299999999999,92.654,78.087,86.85700000000001,78.087,78.087,93.917,82.42200000000001,93.595,92.87700000000001,92.58,92.704,82.596
175,92.48100000000001,94.24,93.075,92.431,84.33,93.595,93.17399999999999,93.62,92.059,77.22,77.641,76.848,93.397,92.18299999999999,93.595,91.44,92.406,92.18299999999999,91.68799999999999,91.985,92.084,92.406,91.713,92.48100000000001,92.87700000000001,91.514,92.134,76.13,77.938,78.632,81.035,93.02600000000001,93.02600000000001,92.431,93.67,93.29799999999999,92.679,92.75299999999999,93.125,107.023,73.60300000000001,89.21,102.48899999999999,102.68700000000001,90.67200000000001,128.477,132.451,131.487,126.991,94.685,91.09299999999999,95.08200000000001,95.131,93.96700000000001,82.49700000000001,93.62,93.15,93.67,77.567,90.00299999999999,101.62200000000001,100.40799999999999,99.516,96.965,99.789,100.805,90.945,99.616,92.803,101.944,103.01,104.917,111.16,103.35600000000001,103.87700000000001,106.08200000000001,109.5,97.65799999999999,106.478,96.64299999999999,108.46,107.494,103.307,109.649,109.178,106.131,103.926,103.01,88.51700000000001,94.01700000000001,90.67200000000001,103.728,103.555,102.985,104.57,103.90100000000001
176,103.579,104.199,118.444,102.762,91.366,88.913,96.296,104.05,104.124,106.255,104.62,105.016,107.469,109.897,103.455,103.33200000000001,116.214,85.22200000000001,89.40899999999999,89.73100000000001,104.694,105.413,104.521,103.87700000000001,106.10600000000001,104.719,103.28200000000001,103.654,104.1,104.273,103.654,103.852,88.492,89.508,87.303,118.345,94.339,104.49600000000001,118.51799999999999,133.489,127.486,118.221,107.71700000000001,110.912,117.874,145.555,142.094,132.13,132.72299999999998,107.221,113.117,110.962,145.333,120.20299999999999,131.586,140.882,132.822,133.168,142.143,135.121,127.139,105.338,114.03399999999999,106.874,113.68700000000001,116.387,116.363,140.46200000000002,144.591,112.944,121.689,103.33200000000001,108.113,108.68299999999999,108.163,108.881,109.03,118.568,99.29299999999999,108.46,101.845,106.973,108.633,106.99799999999999,108.73200000000001,106.181,105.041,89.53299999999999,106.8,106.84899999999999,106.57700000000001,107.04799999999999,106.50299999999999,105.98200000000001,105.66,105.735
177,102.39,105.264,104.694,108.559,106.10600000000001,104.62,104.744,100.40799999999999,104.521,85.94,105.165,102.73700000000001,106.131,104.89200000000001,103.926,105.165,104.84299999999999,104.917,100.43299999999999,118.221,98.45100000000001,104.991,93.84299999999999,108.212,105.041,104.199,103.53,104.76799999999999,104.1,103.82700000000001,103.604,87.105,104.595,103.505,104.669,86.906,106.874,108.98,117.84899999999999,112.845,106.949,114.083,125.554,107.865,114.20700000000001,117.775,112.07700000000001,109.32700000000001,108.65799999999999,110.367,110.93700000000001,106.10600000000001,111.581,110.615,106.156,106.478,106.899,96.866,111.978,104.323,97.262,154.431,133.415,141.69799999999998,116.759,134.8,150.5,147.113,131.536,141.97,146.519,139.053,139.44799999999998,140.95600000000002,125.62799999999999,127.61,141.129,124.414,123.101,132.40200000000002,130.3,136.654,136.407,136.605,130.869,138.632,122.68,138.113,93.22399999999999,105.115,94.537,89.31,104.645,105.041,105.759,91.514
178,90.62299999999999,104.96700000000001,104.62,105.883,106.007,104.62,104.223,113.291,97.53399999999999,101.325,104.818,112.87,105.958,104.323,89.706,103.728,96.742,104.645,94.661,104.89200000000001,101.49799999999999,104.17399999999999,91.391,104.49600000000001,89.706,105.066,113.63799999999999,90.27600000000001,104.719,90.821,113.365,104.991,92.33200000000001,104.42200000000001,110.244,95.652,99.26899999999999,109.649,105.586,90.969,103.75299999999999,105.611,90.301,90.07799999999999,104.273,127.932,109.12899999999999,93.744,104.868,104.124,104.1,90.301,100.13600000000001,119.01299999999999,118.09700000000001,116.214,102.316,102.21700000000001,113.01799999999999,117.37799999999999,108.311,99.516,110.541,111.111,121.095,98.352,100.334,111.086,118.32,100.805,109.624,111.53200000000001,113.464,101.62200000000001,126.84200000000001,149.14,132.253,113.04299999999999,125.43,125.083,122.30799999999999,112.20100000000001,106.10600000000001,119.36,118.46799999999999,126.074,110.838,113.266,118.54299999999999,121.565,118.32,127.635,122.16,121.31700000000001,114.133,108.881
179,113.464,110.46600000000001,125.50399999999999,119.212,119.26100000000001,111.631,112.275,111.60600000000001,112.944,112.572,110.07,110.46600000000001,111.90299999999999,115.322,108.633,113.01799999999999,106.478,89.111,86.956,90.573,92.654,89.186,85.197,85.71700000000001,85.51899999999999,102.96,86.18799999999999,85.445,94.859,92.382,86.684,86.039,91.44,93.49600000000001,86.089,85.494,92.431,86.807,91.068,88.51700000000001,86.31200000000001,85.569,129.781,119.955,112.993,93.84299999999999,98.99600000000001,91.787,123.052,97.287,95.62700000000001,96.04799999999999,103.208,95.429,108.163,80.936,83.06700000000001,144.047,135.616,134.404,145.357,143.058,152.33,133.687,110.367,72.36399999999999,86.684,84.08200000000001,75.362,76.42699999999999,83.835,72.984,84.677,83.463,87.947,72.315,71.175,57.178000000000004,56.955,56.187,56.633,56.781000000000006,56.088,57.896,56.236000000000004,56.955,65.477,57.351000000000006,56.483999999999995,56.732,64.536,56.36,56.732,56.681999999999995,65.626,56.483999999999995
180,2.906,3.028,3.077,3.028,2.906,3.028,2.9789999999999996,2.955,2.9789999999999996,2.8810000000000002,3.052,3.077,3.1260000000000003,3.028,2.9789999999999996,3.15,3.077,3.052,2.955,3.077,3.15,3.272,3.248,3.2230000000000003,3.272,3.052,3.052,2.9789999999999996,3.1010000000000004,3.15,3.199,3.2230000000000003,3.052,3.028,3.052,3.052,3.052,3.174,3.199,3.15,3.028,3.321,3.174,3.077,3.15,3.2960000000000003,3.052,3.1010000000000004,3.1010000000000004,3.174,3.1260000000000003,3.199,3.272,3.37,3.1010000000000004,3.1010000000000004,3.199,70.017,69.749,68.039,67.917,67.893,65.792,68.039,68.039,68.161,67.795,67.795,66.54899999999999,51.138999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996
181,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996
182,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,27.523000000000003,85.37899999999999,88.016,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,92.022,82.009,79.322,84.939,62.056000000000004,61.323,50.651,48.868,44.301,32.31,23.445,22.59,27.645,29.892,29.55,30.845,35.973,36.926,31.26,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,97.29700000000001,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996
183,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,67.038,76.05,55.876999999999995,56.903,49.038999999999994,36.291,2.5639999999999996,2.5639999999999996,2.5639999999999996,73.73,59.516000000000005,46.913999999999994,10.452,3.248,3.4189999999999996,3.2230000000000003,3.736,3.272,54.43600000000001,31.968000000000004,30.234,29.476999999999997,60.931999999999995,33.8,41.028,31.553,37.561,24.69,33.36,25.447,36.095,47.403,37.316,25.74,25.276,25.105,48.99,31.479,30.160999999999998,50.113,40.223,33.922,33.751,33.336,33.922,38.098,46.768,39.05,51.431999999999995,39.441,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996
184,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,91.31299999999999,88.016,2.5639999999999996,88.456,70.384,70.945,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,92.16799999999999,83.279,71.214,64.058,48.623999999999995,44.692,41.688,32.652,50.528999999999996,30.625,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,87.74799999999999,70.53,87.845,54.50899999999999,40.027,36.193000000000005,27.963,27.645,29.256999999999998,3.345,3.2230000000000003,46.93899999999999,29.208000000000002,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996
185,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,93.829,82.448,76.26899999999999,58.441,12.699000000000002,3.2230000000000003,31.089000000000002,39.221,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,3.272,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,32.408,42.543,44.619,35.314,40.589,39.391999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,94.024,94.415,76.318,78.834,82.595,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,93.536,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996
186,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,84.28,76.514,85.916,61.592,52.434,45.766000000000005,40.662,32.09,25.423000000000002,35.778,36.779,58.123999999999995,34.946999999999996,50.407,26.839000000000002,25.985,26.155,30.576,31.479,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,94.0,94.024,89.921,47.427,40.394,31.576999999999998,21.54,14.164000000000001,10.477,3.492,3.492,3.4189999999999996,3.492,3.2960000000000003,3.199,3.15,3.248,3.174,3.174,33.873000000000005,37.976,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996,2.5639999999999996
